review,mojo_name,mojo_year,rt_name,genre,release_year,stream_year
"Mamma Mia! Here We Go Again never pretends to be anything but what it is, which is goofy, campy, and irresistible.",Mamma Mia! Here We Go Again,2018,Mamma Mia! Here We Go Again - Movie Reviews,"Musical , Comedy",2018,2018
"Cast aside any fears that the primary goal is to sell package holidays and compilation albums, because this time at least they have put on a diverting show.",Mamma Mia! Here We Go Again,2018,Mamma Mia! Here We Go Again - Movie Reviews,"Musical , Comedy",2018,2018
"I suppose one of its themes is that we all get older. That's true enough, but I don't need to be alerted to it by the SOS of Brosnan speaking through a song and walking through a dance.",Mamma Mia! Here We Go Again,2018,Mamma Mia! Here We Go Again - Movie Reviews,"Musical , Comedy",2018,2018
I can't wait for the next chapter of the Mamma Mia! Cinematic Universe.,Mamma Mia! Here We Go Again,2018,Mamma Mia! Here We Go Again - Movie Reviews,"Musical , Comedy",2018,2018
"It can't rival the relentless ecstasy of the original, but at its best moments, it comes close.",Mamma Mia! Here We Go Again,2018,Mamma Mia! Here We Go Again - Movie Reviews,"Musical , Comedy",2018,2018
"The thing about Mamma Mia 2 is that it feels less like a movie, and more like a live musical at which you are an active participant.",Mamma Mia! Here We Go Again,2018,Mamma Mia! Here We Go Again - Movie Reviews,"Musical , Comedy",2018,2018
Euphoria! Tears! Fernando! Dagnabit. This film will leave you high and wet. And willing (almost) to contemplate the prospect of Mamma Mia 3.,Mamma Mia! Here We Go Again,2018,Mamma Mia! Here We Go Again - Movie Reviews,"Musical , Comedy",2018,2018
I simply can't imagine how Mamma Mia! Here We Go Again could be any better than it is. I loved it to pieces and I can't wait to go again!,Mamma Mia! Here We Go Again,2018,Mamma Mia! Here We Go Again - Movie Reviews,"Musical , Comedy",2018,2018
"Mamma Mia! Here We Go Again, for all its faults, has a musty charm and even, for reasons that involve Meryl Streep, a hint of heartbreak.",Mamma Mia! Here We Go Again,2018,Mamma Mia! Here We Go Again - Movie Reviews,"Musical , Comedy",2018,2018
This exuberant sequel easily tops the 2008 musical hit.,Mamma Mia! Here We Go Again,2018,Mamma Mia! Here We Go Again - Movie Reviews,"Musical , Comedy",2018,2018
"What's notable about the broadness, though, is that it stays clear of grandiosity.",Mamma Mia! Here We Go Again,2018,Mamma Mia! Here We Go Again - Movie Reviews,"Musical , Comedy",2018,2018
"Breathe a sigh of relief; this even-more bizarre sequel to an already bizarre original (based on the 1999 jukebox musical) is going to be ridiculous, of course. But fun, too.",Mamma Mia! Here We Go Again,2018,Mamma Mia! Here We Go Again - Movie Reviews,"Musical , Comedy",2018,2018
"This sequel plays like a familiar song covered by a lesser artist, but the good parts are still intact. If you're in the mood for a dance, take the chance.",Mamma Mia! Here We Go Again,2018,Mamma Mia! Here We Go Again - Movie Reviews,"Musical , Comedy",2018,2018
"When all is said and done, this sequel is brighter, funnier and more touching than anyone could have hoped.",Mamma Mia! Here We Go Again,2018,Mamma Mia! Here We Go Again - Movie Reviews,"Musical , Comedy",2018,2018
"This is a visually appealing, thoroughly innocuous movie that you could safely take your grandmother to see. But I predict that it will have the staying power of Grease 2.",Mamma Mia! Here We Go Again,2018,Mamma Mia! Here We Go Again - Movie Reviews,"Musical , Comedy",2018,2018
Comes across as an all-too-strenuous cash grab for the earlier film's mega-success.,Mamma Mia! Here We Go Again,2018,Mamma Mia! Here We Go Again - Movie Reviews,"Musical , Comedy",2018,2018
"Thanks heaven for Cher since Streep is barely in it and the Abba songs are from their B-side, leftovers collection. Like Trump voters, fans of this jukebox-musical franchise see only the good in it, despite irrefutable evidence to the contrary.",Mamma Mia! Here We Go Again,2018,Mamma Mia! Here We Go Again - Movie Reviews,"Musical , Comedy",2018,2018
"What's not to like? To some people, a summer film means car chases and super heroes. To me, it's a film like this: the cinematic equivalent of a juicy beach read.",Mamma Mia! Here We Go Again,2018,Mamma Mia! Here We Go Again - Movie Reviews,"Musical , Comedy",2018,2018
"There's an undeniable appeal at its core - in its sincere approach to ridiculous concepts, in its resistance toward quipping at its own expense.",TRON: Legacy,2010,Tron: Legacy - Movie Reviews,"Sci-Fi , Action",2010,2014
"Tron: Legacy is a fun popcorn flick if you had the opportunity to catch it on the big screen, but with the digital effects downsized on a DVD format what's good about the movie doesn't emit as much of an effect.",TRON: Legacy,2010,Tron: Legacy - Movie Reviews,"Sci-Fi , Action",2010,2014
,TRON: Legacy,2010,Tron: Legacy - Movie Reviews,"Sci-Fi , Action",2010,2014
"Disney may be looking for a merchandising bonanza with this long-gestating sequel to the groundbreaking 1982 film, but someone in the corporate offices forgot to add any human interest to its action-heavy script.",TRON: Legacy,2010,Tron: Legacy - Movie Reviews,"Sci-Fi , Action",2010,2014
"Like the original, Tron: Legacy obsesses over technology and style but forgets important details like character and plot.",TRON: Legacy,2010,Tron: Legacy - Movie Reviews,"Sci-Fi , Action",2010,2014
"After a leisurely real-world prologue and a big first-act gladiatorial sequence, the movie comes to a crashing halt — and never really gets going again prior to the stumbling, muddled climax.",TRON: Legacy,2010,Tron: Legacy - Movie Reviews,"Sci-Fi , Action",2010,2014
"[At] a certain point no amount of blue, red, orange, yellow and white color motifs can hide a tired narrative that continually drifts of into sentimentality so ripe you can smell it three screening rooms away.",TRON: Legacy,2010,Tron: Legacy - Movie Reviews,"Sci-Fi , Action",2010,2014
"It is genuinely exciting to see where this brave new world of CGI and 3D is leading. But on the whole, this isn't really much of a legacy -- or even as much fun as a round of Space Invaders.",TRON: Legacy,2010,Tron: Legacy - Movie Reviews,"Sci-Fi , Action",2010,2014
"For a far more thought-provoking tale about the virtual realm, try The Social Network.",TRON: Legacy,2010,Tron: Legacy - Movie Reviews,"Sci-Fi , Action",2010,2014
"It's a triumph of streamlined design, but TRON: Legacy never enters the fourth dimension where it's worth a plugged nickel to humans.",TRON: Legacy,2010,Tron: Legacy - Movie Reviews,"Sci-Fi , Action",2010,2014
"Despite all the gloom and grandiosity, this can be a fun movie, particularly for those willing to sit back and let it wash over them.",TRON: Legacy,2010,Tron: Legacy - Movie Reviews,"Sci-Fi , Action",2010,2014
"Tron: Legacy is the kind of sensory-onslaught blockbuster that tends to put me to sleep, the way babies will nap to block out overwhelming stimuli.",TRON: Legacy,2010,Tron: Legacy - Movie Reviews,"Sci-Fi , Action",2010,2014
TRON: Legacy proves once again that movies can be incubators for exciting technological and F/X advances... while leaving our need for narrative unsatisfied.,TRON: Legacy,2010,Tron: Legacy - Movie Reviews,"Sci-Fi , Action",2010,2014
"Another weak story with sub-B-movie dialogue, partly compensated for by intensely conceived geometric design and special effects.",TRON: Legacy,2010,Tron: Legacy - Movie Reviews,"Sci-Fi , Action",2010,2014
"Lots of sizzle, not much soul, and very little sense.",TRON: Legacy,2010,Tron: Legacy - Movie Reviews,"Sci-Fi , Action",2010,2014
Was it really necessary to wait 28 years for a sequel that wasn't worth attempting in the first place?,TRON: Legacy,2010,Tron: Legacy - Movie Reviews,"Sci-Fi , Action",2010,2014
"It's still a soulless machine for making Disney mountains of cash, of course, but you can feel it striving to be more. Which is, at the end of the game, what singularity is all about.",TRON: Legacy,2010,Tron: Legacy - Movie Reviews,"Sci-Fi , Action",2010,2014
Director Joseph Kosinski has a recipe for adventure that should delight gamers. Non-techies are on their own.,TRON: Legacy,2010,Tron: Legacy - Movie Reviews,"Sci-Fi , Action",2010,2014
"The only way to see ""Tron: Legacy"" is in IMAX 3-D, so the full visual freakiness can engulf you and be appreciated the way you used to light up at the thought of a laser show set to ""Dark Side of the Moon.""",TRON: Legacy,2010,Tron: Legacy - Movie Reviews,"Sci-Fi , Action",2010,2014
"For all of its buggy storytelling, ""Tron: Legacy"" plugs into your cerebral cortex and makes it sizzle.",TRON: Legacy,2010,Tron: Legacy - Movie Reviews,"Sci-Fi , Action",2010,2014
"...this snappy installment is a marked improvement over John Woo's surprisingly dull sequel, though the set pieces lack the elegance and visual coherence of the Brian de Palma original.",Mission: Impossible III,2006,Mission: Impossible III - Movie Reviews,"Action , Adventure",2006,2011
"There are plentiful perilous countdowns, most of the set-pieces are impressively mounted and, in its own silly way, the pay-off offers a glancing blow at US foreign policy. Relatable? No. But quite fun.",Mission: Impossible III,2006,Mission: Impossible III - Movie Reviews,"Action , Adventure",2006,2011
"The summer's first action epic does exactly what it's supposed to do, more clearly than M:i:I, and more likeably than M:i:II.",Mission: Impossible III,2006,Mission: Impossible III - Movie Reviews,"Action , Adventure",2006,2011
"As idiot movies go, this one is as sub-mental as you might expect.",Mission: Impossible III,2006,Mission: Impossible III - Movie Reviews,"Action , Adventure",2006,2011
My final reaction to Mission: Impossible III is one of bemused tolerance and even mild absorption in all the silliness.,Mission: Impossible III,2006,Mission: Impossible III - Movie Reviews,"Action , Adventure",2006,2011
"Interfering with what would otherwise suffice as popcorn pleasures, a jolt of ""Law and Order""-style ripped-from-the-headlines electricity throws the movie fatally off-kilter.",Mission: Impossible III,2006,Mission: Impossible III - Movie Reviews,"Action , Adventure",2006,2011
"There are no flourishes to savor. Instead, there are big-deal stunts.",Mission: Impossible III,2006,Mission: Impossible III - Movie Reviews,"Action , Adventure",2006,2011
"The grand finale? A fistfight, after which somebody gets run over. Listen, if I want to see that kind of action, I don't go to Shanghai. I don't even go to the movies. I go to the South Bronx and stand outside a bar.",Mission: Impossible III,2006,Mission: Impossible III - Movie Reviews,"Action , Adventure",2006,2011
The best of the three.,Mission: Impossible III,2006,Mission: Impossible III - Movie Reviews,"Action , Adventure",2006,2011
Here we are again for a third jog around Mission Impossible track and it's turning into a very tired experience.,Mission: Impossible III,2006,Mission: Impossible III - Movie Reviews,"Action , Adventure",2006,2011
"A step forward for the franchise: indeed, a step forward for the big-budget Hollywood action spectacular generally.",Mission: Impossible III,2006,Mission: Impossible III - Movie Reviews,"Action , Adventure",2006,2011
"Abrams knows how to frame a shot and how to propulsively push both action and love stories, but logic continues to elude him as much as it did De Palma and Woo.",Mission: Impossible III,2006,Mission: Impossible III - Movie Reviews,"Action , Adventure",2006,2011
"If Mission: Impossible 3 is the first pitch of the popcorn-movie season, just two words come to mind -- butter up.",Mission: Impossible III,2006,Mission: Impossible III - Movie Reviews,"Action , Adventure",2006,2011
What summer movies aspire to -- a slick demonstration of hot buttered entertainment that will probably slide you right out of the theatre before you even stop to ask a logical question or two.,Mission: Impossible III,2006,Mission: Impossible III - Movie Reviews,"Action , Adventure",2006,2011
"For all the attempts at adding depth, it's likely that audiences will come away remembering the fireworks.",Mission: Impossible III,2006,Mission: Impossible III - Movie Reviews,"Action , Adventure",2006,2011
J.J. Abrams does a more-than-workmanlike job of balancing the requisites of the blockbuster espionage thriller with fulfilling all the thrill-ride fantasies of Tom Cruise.,Mission: Impossible III,2006,Mission: Impossible III - Movie Reviews,"Action , Adventure",2006,2011
"All the popcorn season really wants is a good reason to see super-fit bodies flying around on a big screen, and M:I:III gits 'er done.",Mission: Impossible III,2006,Mission: Impossible III - Movie Reviews,"Action , Adventure",2006,2011
